크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 4월 23일,본오동,멕시카나-안산고잔점,al**님,2021년 4월 23일,"후라이드치킨/1,순살반반/1(순살반반 선택(순살양념치킨 반,순살까르보불닭치킨 반)),치즈돈까스/1",배달 빨랐어요후라이드 너~무 바삭해서 입천장 까질뻔 ㅎㅎ양념은 달달하니 옛갬성~불닭마요 는 살짝 매운맛이라 아이들도 잘 먹었어요리뷰이벤으로 주신 사과쥬스 감사합니다잘 먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/301c8291b965867df01924828eb2cf38_tn.jpg
2021년 4월 23일,본오동,멕시카나-안산고잔점,ju**님,2021년 4월 23일,반반치킨（후／양）＋더블치즈볼＋콜라1.25L/1,양념치킨 맘에 들어용,4,4,4,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 22일,본오동,멕시카나-안산고잔점,ki**님,2021년 4월 22일,멕시듀오（다리＋날개）/1,배달도 빠르고 뜨끈한 상태로 맛있게 잘먹었습니다양이 엄청나네요 맛은 평범합니다,3,5,2,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/b961ecc414ca41fb4e3660c329df5f7c_tn.jpg
2021년 4월 21일,본오동,멕시카나-안산고잔점,ek**님,2021년 4월 21일,까르보불닭치킨/1,맛잇게잘멋었습니다ㅎㅎㅎ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 21일,본오동,멕시카나-안산고잔점,sk**님,2021년 4월 21일,후라이드치킨/1,ㅇ앗잇게먹엏ㅇ습니다ㄷㅅㅈ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 20일,본오동,멕시카나-안산고잔점,go**님,2021년 4월 20일,"순살세트/1(순살선택 1(순살파닭),순살선택 2(순살양념치킨))",항상 맛잇어요~^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/eb280b81836601f5bb2c1061e92be402_tn.jpg
2021년 4월 20일,본오동,멕시카나-안산고잔점,se**님,2021년 4월 20일,"순살반반/1(순살반반 선택(순살양념치킨 반,순살뿌리고（눈꽃치즈맛） 반))",다른지점보다 느끼했어요 기름의 문제일까요ㅠㅠ,4,4,4,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 19일,본오동,멕시카나-안산고잔점,ju**님,2021년 4월 19일,후라이드치킨/1,후라이드 최고 최고 후라이드 여기서만 먹어요 진짜..온 세상 사람들 멕시카나 후라이드 드세요 제발 ㅠ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/ba78b305293c6ee042fc268ea4745fef_tn.jpg
2021년 4월 19일,본오동,멕시카나-안산고잔점,s0**님,2021년 4월 19일,멕시듀오（다리＋날개）/1,맛있게 잘 먹었습니다 🙂,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/7f58aa01ae2983bf8cf396883b89a03d_tn.jpg
2021년 4월 19일,본오동,멕시카나-안산고잔점,bl**님,2021년 4월 19일,순살까르보불닭치킨/1,양 생각보다 많네요. 맛도 괜춘,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/0ada2eae0be635518725d4994ce52c3e_tn.jpg
2021년 4월 19일,본오동,멕시카나-안산고잔점,gu**님,2021년 4월 19일,강정치킨（뼈）/1,맛있게 잘 먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/692d1d92deee350b86fe83399976c3b1_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,yo**님,2021년 4월 18일,순살파닭/1,양 무지 많아요.서비스 소스도 맛있게 잘 찍어먹었어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 18일,본오동,멕시카나-안산고잔점,po**님,2021년 4월 18일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",아 지젼 맛있구여..저녁식사 중 최고의 선택입니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/89bbe7121faba0fe7b872858424deccd_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,su**님,2021년 4월 18일,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",순살치킨 맛있어요 전에는 머스타드 소스 주셨는데 오늘은 없네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4d0d5df8a5d9c932c0b63ad9f3c8c5ff_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,my**님,2021년 4월 18일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",맛있게먹었어요~감사합니다👍👍💯😘급하게먹느라사진을ㅠ,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 18일,본오동,멕시카나-안산고잔점,hh**님,2021년 4월 18일,까르보불닭치킨/1,솔직한 리뷰 달겠습니다.오늘따라 시험기간이라 그런지 치킨이 땡겼는데 전 메뉴 4000원 할인 이벤트 보고 바로 주문넣었고 리뷰이벤트로 델몬트 사과에이드 받았습니다.제가 원래 좀 많이먹는편이라 한마리 혼자먹으려고 시켰는데 반 먹고 킵해뒀습니다... 양이 진짜 많아요..!!!! 이 주변에서 시켰던 치킨들중에 양은 진짜 많은것같네요👍 사실 제가 매운걸 잘 못먹구 처음 시키다보니 까르보 불닭을 시켰는데 많이 맵지 않아 그냥 불닭도 나쁘지않았을듯하네요 ㅎㅎ 앞으로도 이벤트 많이해주셨으면 좋겠습니다 ㅎㅎㅎ 일단 치킨은 여기가 최고네요👍,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/3818e1f6d37be9687de0378b9545c49e_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,mu**님,2021년 4월 18일,순살파닭/1,파랑 소스가 맛있어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/cd816b2f61c0d5f4d5bd3f3bda2ad65d_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,jh**님,2021년 4월 18일,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))","맛,양,배달 뭐 하나 빠지는게 없네용사진이 비주얼을 다 담지 못해 아쉽습니다",5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/abb105cd8ec2a0bec7704e7d6322c75a_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,ko**님,2021년 4월 18일,순살강정치킨/1,맛있어요. 한입에 다 들어가는 크기로 계속 먹을 수있어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/b4f2e649549d7841960b8ed96eb44551_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,ro**님,2021년 4월 18일,양념치킨/1,양도 많고 어린이들이 좋아하는 맛~^^ 성인들은 맵곱한맛 주문하면 더 맛있을것 같네요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 18일,본오동,멕시카나-안산고잔점,82**님,2021년 4월 18일,까르보불닭치킨/1,불닭...마시따. 불닭치고는 안 매웠어요ㅎㅎ배달도 빠르네요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/3d0de75909d8a12362a69f451ee65b89_tn.jpg
2021년 4월 18일,본오동,멕시카나-안산고잔점,ow**님,2021년 4월 18일,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",양도 푸짐하고 맛있어요,4,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/be830003ae8919f6d30a18a655615460_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,ph**님,2021년 4월 17일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(간장치킨))",양 많고 뜨끈뜨끈 잘먹엇어용 다만 간장소스가 약간 밍밍..? 해서 아쉬웟어용,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/1810ceb3c9a04c434d493586b5520a0a_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,ld**님,2021년 4월 17일,"순살반반/1(순살반반 선택(순살양념치킨 반,순살뿌리고（눈꽃치즈맛） 반))",gooooooooood,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 17일,본오동,멕시카나-안산고잔점,he**님,2021년 4월 17일,"양념치킨/1,순살강정치킨/1",맛있어요~양념치킨은 멕시카나죠,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/98ba696b206de7d6d09aae85d55e88e2_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,sb**님,2021년 4월 17일,"반반치킨/1(반반 선택(양념치킨 반,까르보불닭치킨 반))",너무 맵지 않을까 했는데 딱 입에서만 매운맛이 좋았습니다!!,5,5,4,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/c44ccc8053c02d31647646a44266308c_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,pa**님,2021년 4월 17일,후라이드치킨/1,맛있어서 요즘 자주 시켜먹어요~.~,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/baf7805c30ddaaacb378cc85fe9cd884_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,bb**님,2021년 4월 17일,"반반치킨/1(반반 선택(후라이드 반,간장 반))",양도 많고 맛있어요. 배달도 생각보다 빨랐습니다!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/5365ca3b7e15f7750b8bf11da7092e0f_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,bh**님,2021년 4월 17일,후라이드치킨＋더블치즈볼＋콜라1.25L/1,양도 많고 맛있어요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 17일,본오동,멕시카나-안산고잔점,ch**님,2021년 4월 17일,뿌리고（매콤달콤한맛）/1,맛도있규 무엇보더 배달이 진짜 빨라요!! 잘먹었습니다!,4,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/81897e31a6a1ceb48bbd828b9a519d91_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,m8**님,2021년 4월 17일,순살후라이드치킨/1,맛있고 양많고 너무 좋아요^^ 열자마자 애들이 몇조각 꺼내먹고서 사진을찍었어요. 잘먹었습니다.^^,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/a5677866c2202544ea84ddbb7fb1f5cd_tn.jpg
2021년 4월 17일,본오동,멕시카나-안산고잔점,he**님,2021년 4월 17일,순살강정치킨/1,달고 맛있어요강정치킨 차가워도 맛있어요!,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/e367b405bdaee1c92776b31953f1cdd5_tn.jpg
2021년 4월 16일,본오동,멕시카나-안산고잔점,pm**님,2021년 4월 16일,모두의마요치킨/1,배부르게 잘먹었습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/bec17973d2e48d1fb0c95df87f137e4e_tn.jpg
2021년 4월 16일,본오동,멕시카나-안산고잔점,ba**님,2021년 4월 16일,"순살세트/1(순살선택 1(순살양념치킨),순살선택 2(순살간장치킨))",정말 맛있네요.  앞을도 치킨 생각나면 멕시카나만 시킬것 같아요.,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/877e2c3e5a74c311819aaa5401f68f76_tn.jpg
2021년 4월 16일,본오동,멕시카나-안산고잔점,gu**님,2021년 4월 16일,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(뿌리고（매콤달콤한맛）)),양념소스 추가/2",.,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 16일,본오동,멕시카나-안산고잔점,xv**님,2021년 4월 16일,"반반치킨/1(반반 선택(간장 반,땡초치킨 반))",완전맛있습니다 다음에 또 시킬기요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/c0e02150005b8a23721ac49d2c3c54ba_tn.jpg
2021년 4월 15일,본오동,멕시카나-안산고잔점,ks**님,2021년 4월 15일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",잘먹겠습니다 배달하시는분 고생많으시네요많이 다치지 않으셧으면 좋겠네요 담부턴 천천히 오셔도 돼요,5,5,5, 네 음식이 늦었는데도 이해해주시고 걱정해주셔서 정말감사합니다 기사분은 좀 아프긴하지만  괜찮다고 합니다 감사합니다,https://rev-static.yogiyo.co.kr/77200973a94eae9a522436e56b5dbfb4_tn.jpg
2021년 4월 15일,본오동,멕시카나-안산고잔점,po**님,2021년 4월 15일,순살까르보불닭치킨/1,👍👍👍👍👍👍👍👍👍,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 15일,본오동,멕시카나-안산고잔점,al**님,2021년 4월 15일,순살땡초치킨/1,매콤하고 맛있어요 good,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 15일,본오동,멕시카나-안산고잔점,ae**님,2021년 4월 15일,"투마리세트/1(치킨선택 1(허니벌꿀치킨),치킨선택 2(양념치킨),추가메뉴(더블치즈볼))",맛있게잘먹었습니다~~,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 14일,본오동,멕시카나-안산고잔점,gh**님,2021년 4월 14일,"반반치킨/1(반반 선택(까르보불닭치킨 반,모두의마요치킨 반))",흙 여긴 튀김이 맛있는데 제가 선택을 잘못했어여 튀김 바삭하니 맛있는데 좀 아쉬웠고 이렇게 두개시키니 느끼...제잘못이죠 빨간건 흠..다음엔 안시킬거같아요,3,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/af3fb7021c737fb246dcc4a785ce1371_tn.jpg
2021년 4월 14일,본오동,멕시카나-안산고잔점,yd**님,2021년 4월 14일,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",배달도 빠르고 맛있습니다,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/1a4957b03baf9d2b58028b073e3c03a2_tn.jpg
2021년 4월 14일,본오동,멕시카나-안산고잔점,pa**님,2021년 4월 14일,후라이드치킨/1,맛있게 먹어용~.~,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,https://rev-static.yogiyo.co.kr/3616c544a34b2142be6edf87682de53c_tn.jpg
2021년 4월 14일,본오동,멕시카나-안산고잔점,   손님,2021년 4월 14일,순살모두의마요치킨/1,좀 짠거 빼고는 맛있어요.>_<,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
2021년 4월 14일,본오동,멕시카나-안산고잔점,ye**님,2021년 4월 14일,까르보불닭치킨/1(추가메뉴(케이준 V컷 감자)),처음 시켜봤는데 아주 맛있더라고요,5,5,5,주문해주시고 리뷰남겨주셔서감사합니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는것만 고민고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있읍니다,이미지는 없어요
