No.,15IV B,16IV G,17IV R,8VF B,9VF G,10VF R,11LMD B,12LMD G,13LMD R
81454,2.1787,8.919,6.884,3.291,3.57,2.443,458.5,526.5,621.5
81455,2.0514,8.564,6.972,3.15,3.84,2.516,457.5,524.1,621.2
81456,2.0969,8.534,7.02,3.282,3.738,2.413,458,525.3,621.5
81457,2.1003,8.663,7.109,3.237,3.596,2.396,458.1,525.4,621.5
81458,2.0914,8.728,7.133,3.401,3.795,2.44,457.8,525.6,621.2
81459,2.0686,8.924,7.04,3.105,3.804,2.531,458.1,525.4,621.3
81460,2.1086,8.819,7.03,3.23,3.744,2.445,457.7,524.1,621.5
81461,2.0375,8.705,7.079,3.111,3.81,2.422,457.7,524.6,621.3
81462,2.1554,8.698,6.942,3.303,3.623,2.417,458.1,526.5,621.3
81463,1.9917,8.613,6.482,3.129,3.835,2.427,457.5,524,621.4
81464,2.2773,8.942,6.936,3.28,3.662,2.409,459.3,524.9,621.7
81465,2.1457,8.67,6.998,3.271,3.803,2.427,458.8,523.6,621.4
81466,2.0918,9.137,7.072,3.267,3.639,2.428,457.9,525.3,621.2
81467,2.1041,8.81,7.084,3.259,3.734,2.435,457.7,524.6,621.3
81468,2.0943,8.917,7.024,3.5,3.8,2.441,458,524.7,621.3
81469,2.0886,8.978,6.895,3.269,3.551,2.417,457.8,525.6,621.3
81470,2.0852,8.913,7.027,3.154,3.59,2.436,457.5,524.2,621.3
81471,2.1072,8.709,7.017,3.239,3.697,2.533,458.3,523.9,621.4
81472,2.1135,8.606,6.989,3.219,3.752,2.444,457.7,525.8,621.2
81473,2.1399,8.845,7.06,3.244,3.759,2.441,458.8,525,621.5
81474,2.0446,8.78,7.153,3.221,3.73,2.486,457.4,523.8,621.3
81475,2.0967,8.561,6.886,3.25,3.575,2.452,457.6,524.7,621.5
81476,2.0663,8.683,7.075,3.251,3.577,2.477,457.5,526.1,621.5
81477,2.0441,8.654,6.516,3.133,3.969,2.576,457.9,525.8,621.9
81478,2.0852,8.855,6.959,3.292,3.692,2.465,457.4,524.1,621.5
81479,2.0586,8.8,6.932,3.253,3.676,2.448,457.6,526.1,621.5
81480,2.1079,8.988,7.111,3.588,3.79,2.435,458,525.6,621.4
81481,2.1082,8.753,7.075,3.158,3.564,2.464,457.8,525.7,621.5
81482,2.2256,8.743,6.994,3.284,3.834,2.553,459.6,525.4,621.3
81483,2.0931,8.695,6.709,3.317,3.606,2.562,457.6,524.3,621.5
81484,2.0661,8.731,7.063,3.344,3.763,2.433,457.6,523.9,621.3
81485,2.0038,8.762,7.183,3.306,3.782,2.437,457.5,523.9,621.2
81486,2.1192,8.894,7.155,3.226,3.824,2.454,458.2,524.1,621.3
81487,2.0795,8.836,7.112,3.334,3.703,2.43,457.9,524.4,621.3
81488,2.0997,8.864,7.044,3.315,3.578,2.414,457.7,525.5,621.3
81489,2.1076,8.746,7.034,3.301,3.603,2.411,458.2,526.6,621.5
81490,2.0522,8.544,7.02,3.175,3.636,2.433,457.6,524.3,621.5
81491,2.072,8.951,6.923,3.143,3.683,2.632,457.6,525,621.5
81492,2.1441,8.513,7.003,3.212,3.429,2.527,458.6,524.5,621.2
81493,2.0471,8.985,7.022,3.157,3.764,2.484,457.5,524.9,621.5
81494,2.0605,8.917,6.932,3.17,3.646,2.516,457.6,524.9,621.6
81495,2.0661,8.489,7.019,3.168,3.74,2.447,457.7,523.8,621.2
81496,2.1158,8.701,7.233,3.275,3.604,2.439,457.7,525.3,621.1
81497,2.1293,8.998,7.119,3.278,3.718,2.44,458.2,525.5,621.3
81498,2.105,8.695,7.055,3.247,3.809,2.494,458,523.9,621.4
81499,2.0068,8.582,7.042,3.136,3.72,2.58,457.6,524.1,621.3
81500,2.0902,8.837,7.083,3.257,3.754,2.431,458,524.8,621.2
81501,2.0922,8.664,6.796,3.144,3.789,2.437,457.7,524.1,621.4
81502,2.1029,8.759,7.089,3.215,3.551,2.431,458.3,524.2,621.3
81503,2.0796,8.58,6.936,3.216,3.593,2.416,457.3,525.7,621.3
81504,2.1264,8.663,7.149,3.316,3.77,2.434,458.7,523.9,621.3
81505,2.1834,8.616,6.99,3.204,3.717,2.435,458.8,524.1,621.2
81506,2.0912,8.903,7.087,3.157,3.849,2.436,457.5,524.3,621.3
81507,2.0288,8.906,7.095,3.187,3.678,2.438,457.5,525.2,621.4
81508,2.0857,8.859,7.057,3.284,3.452,2.397,457.4,525.3,621.4
81509,2.0712,8.712,7.108,3.219,3.658,2.441,457.7,524.1,621.4
81510,2.0778,8.882,7.061,3.149,3.648,2.44,457.5,524.5,621.2
81511,2.1186,8.757,7.051,3.24,3.634,2.424,458.2,524.8,621.3
81512,2.1128,8.895,7.075,3.21,3.861,2.442,458.1,525.3,621.5
81513,2.0537,8.895,7.109,3.24,3.815,2.425,457.6,524.5,621.3
81514,2.1429,8.891,7.054,3.186,3.668,2.464,458.3,525.3,621.3
81515,2.2687,8.855,7.158,3.242,3.729,2.444,459.8,524.6,621.4
81516,2.1294,8.726,7.01,3.076,3.661,2.449,458,524.8,621.2
81517,2.0761,8.659,7.014,3.205,3.67,2.404,457.9,524.3,621.3
81518,2.0582,8.967,7.172,3.07,3.766,2.441,457.6,525.6,621.2
81519,2.1008,8.862,7.066,3.223,3.954,2.401,457.9,524.5,621.3
81520,2.241,8.935,7.007,3.169,3.41,2.434,458.9,525.1,621.4
81521,2.1154,8.681,7.101,3.096,3.677,2.419,458.4,524.4,621.2
81522,2.1123,8.823,7.037,3.113,3.624,2.421,457.8,524.6,621.3
81523,2.3239,8.895,7.043,3.073,3.651,2.437,460,524.7,621.3
81524,2.0615,8.798,6.916,3.126,3.666,2.436,457.5,524.1,621.3
81525,2.069,8.745,7.086,3.239,3.728,2.436,458,524.6,621.4
81526,2.0816,8.971,7.15,3.219,3.479,2.443,457.6,525.7,621.2
81527,2.1538,8.735,7.154,3.194,3.656,2.445,458.5,524.1,621.3
81528,2.0401,8.894,7.056,3.223,3.792,2.421,457.6,524.6,621.4
81529,2.2645,8.881,7.054,3.182,3.602,2.378,459.4,524.8,621.5
81530,2.2384,0,7.066,3.238,3.746,2.412,459.9,524.4,621.3
81531,2.0925,8.907,7.09,3.148,3.826,2.407,457.6,524.8,621.3
81532,2.0556,9.052,7.115,3.229,3.799,2.423,457.6,525.6,621.4
81533,2.0653,8.732,7.052,3.11,3.742,2.417,457.7,524,621.3
81534,2.0927,8.862,7.035,3.087,3.523,2.433,457.7,526.3,621.1
81535,2.0778,8.917,7.032,3.146,3.818,2.415,457.6,525.2,621.2
81536,2.1885,8.585,7.023,3.086,3.749,2.422,458.8,524.1,621.3
81537,2.12,8.982,7.085,3.218,3.532,2.399,457.5,526.4,621.5
81538,2.1532,8.747,6.482,3.101,3.846,2.4,458.6,524.3,621.8
81539,2.0709,8.9,7.091,3.145,3.866,2.405,457.6,524.8,621.2
81540,2.1,8.907,7.115,3.116,3.854,2.428,457.6,524.2,621.3
81541,2.065,8.74,7.004,3.104,3.718,2.416,457.7,525.3,621.4
81542,2.1144,8.823,6.962,3.119,3.613,2.411,457.8,525,621.4
81543,2.1275,8.781,6.911,3.184,3.855,2.433,458.2,525.5,621.6
81544,2.0925,8.671,6.948,3.111,3.788,2.435,457.8,524,621.5
81545,2.1083,8.83,7.135,3.209,3.68,2.39,457.9,523.9,621.4
81546,2.1606,8.998,7.086,3.186,3.846,2.43,458.4,525.1,621.3
81547,2.0716,8.7,7.155,3.104,3.755,2.41,457.5,524.8,621.2
81548,2.1151,8.555,6.948,3.17,3.532,2.397,457.9,525.4,621.4
81549,2.1263,8.89,7.099,3.139,3.872,2.4,457.8,524.1,621.2
81550,2.1415,8.66,7.032,3.213,3.802,2.399,458.3,524,621.4
81551,2.0846,8.675,7.019,3.111,3.816,2.43,457.7,524.5,621.2
81552,2.1264,8.761,7.018,3.2,3.805,2.436,458.7,524.3,621.5
81553,2.1074,8.832,7.16,3.224,3.82,2.391,458,524.8,621.2
81554,2.1001,8.746,7.026,3.109,3.919,2.419,457.8,524.1,621.2
81555,2.1192,8.829,7.123,3.113,3.612,2.429,457.9,526.3,621.2
81556,2.0788,8.524,6.986,3.239,3.732,2.402,457.6,525.8,621.5
81557,2.0786,8.801,6.94,3.144,3.631,2.372,457.6,524.6,621.4
81558,2.1172,8.724,7.115,3.181,3.93,2.418,458.4,524.3,621.2
81559,2.0804,8.766,7.195,3.114,3.771,2.414,457.6,524.1,621.3
81560,2.1023,8.787,6.951,3.09,3.8,2.397,458,524.2,621.6
81561,2.0754,8.541,6.863,3.135,3.59,2.384,457.7,524.1,621.5
81562,2.0106,8.841,6.939,3.234,3.803,2.421,457.6,524.5,621.5
81563,2.0631,8.681,6.824,3.176,4.02,2.431,457.7,523.9,621.7
81564,2.0727,8.958,7.049,3.08,3.816,2.425,458.1,524.6,621.3
81565,2.016,8.746,6.948,3.09,3.784,2.406,457.4,524.3,621.5
81566,2.0409,8.607,6.932,3.153,3.828,2.404,457.5,524.1,621.3
81567,2.0543,8.952,7.155,3.109,3.94,2.408,457.3,524.7,621.3
81568,2.0752,8.932,7.005,3.187,3.817,2.428,457.7,524.9,621.3
81569,2.0744,8.745,6.919,3.09,3.758,2.421,457.6,523.8,621.6
81570,2.0484,8.655,7.023,3.118,3.853,2.425,457.5,524.3,621.2
81571,2.0155,8.669,6.528,3.082,3.828,2.405,457.6,524.1,621.4
81572,2.0758,8.615,7.037,3.287,3.584,2.406,457.4,525.4,621.3
81573,2.1472,8.862,7.074,3.185,3.805,2.441,458.4,524.5,621.5
81574,2.0478,9.041,7.079,3.206,4.066,2.411,457.5,525.3,621.5
81575,2.1314,8.798,6.987,3.233,3.803,2.409,458.5,524,621.5
81576,2.0864,8.99,6.863,3.097,3.755,2.429,457.8,525.4,621.4
81577,2.0633,8.61,6.952,3.126,3.586,2.441,457.7,525.2,621.2
81578,2.0061,8.659,7.031,3.236,3.961,2.407,457.2,524,621.2
81579,2.2406,8.775,7.033,3.188,3.613,2.376,459,526,621.4
81580,2.1195,8.575,6.894,3.206,3.813,2.417,457.6,524.2,621.4
81581,2.0735,8.739,6.978,3.075,4.029,2.431,457.7,524.1,621.4
81582,2.0102,8.82,6.949,3.231,3.94,2.431,457.2,525.2,621.5
81583,2.1823,8.649,7.07,3.115,3.663,2.401,459.1,523.9,621.4
81584,2.1747,8.483,7.093,3.076,3.69,2.434,458.4,523.7,621.3
81585,2.1176,8.639,7.029,3.248,3.654,2.369,458,525.4,621.6
81586,2.1789,8.706,7.029,3.078,3.712,2.459,458.4,524.1,621.2
81587,2.1118,9.058,7.12,3.225,3.85,2.398,457.9,525.2,621.3
81588,2.1289,8.941,7.127,3.113,3.76,2.419,458.2,525,621.3
81589,2.2736,8.565,7.018,3.22,3.553,2.409,459.2,525.3,621.4
81590,2.0614,8.551,6.948,3.16,3.475,2.389,457.8,524.1,621.3
81591,2.034,9.07,7.12,3.083,4.037,2.434,457.6,525.6,621.3
81592,2.0355,8.806,7.066,3.237,3.797,2.414,457.6,524.9,621.3
81593,2.0795,8.838,6.911,3.146,3.702,2.41,457.6,525.1,621.3
81594,2.1309,8.796,7.117,3.201,3.967,2.436,458.4,525.3,621.3
81595,2.2259,8.93,7.04,3.186,3.664,2.442,458.5,524.5,621.2
81596,2.1636,8.706,7.064,3.082,3.785,2.455,458.1,524.1,621.3
81597,2.1106,8.744,7.093,3.252,3.796,2.431,458.6,524,621.4
81598,2.1406,8.912,7.157,3.224,3.504,2.405,458,525.5,621.4
81599,2.0333,8.683,7.12,3.194,3.791,2.429,457.3,524,621.3
81600,2.1818,8.927,7.071,3.251,3.839,2.443,459.3,524.5,621.4
81601,2.3327,8.584,6.777,3.106,3.743,2.428,460.2,525.6,621.5
81602,2.0709,8.795,6.968,3.149,3.657,2.416,457.5,525.8,621.4
81603,2.072,8.775,6.972,3.217,3.585,2.417,457.8,524.3,621.4
81604,2.0955,8.978,7.06,3.226,3.602,2.426,457.7,526.4,621.3
81605,2.0699,8.859,7.068,3.23,3.638,2.384,457.9,526.7,621.5
81606,2.0415,8.763,6.964,3.121,3.727,2.42,457.6,525.4,621.4
81607,2.1856,8.675,6.983,3.123,3.751,2.392,458.6,525.9,621.5
81608,2.0936,8.729,7.073,3.133,3.798,2.442,457.6,524.2,621.2
81609,2.0133,8.714,6.517,3.096,3.802,2.413,457.6,523.9,621.4
81610,2.1284,8.937,7.023,3.089,3.667,2.455,457.9,524.8,621.5
81611,2.1113,9.105,7,3.15,4.046,2.425,457.7,525.5,621.6
81612,2.0673,8.496,6.975,3.126,3.536,2.411,457.6,524.9,621.4
81613,2.1883,8.813,6.941,3.2,3.456,2.412,458.5,525.2,621.4
81614,2.1012,8.818,7.142,3.241,3.548,2.408,457.9,524.1,621.5
81615,2.275,8.85,7.057,3.27,3.692,2.435,460,525,621.3
81616,2.0022,8.827,6.494,3.101,3.78,2.399,457.5,525.1,621.3
81617,2.1113,8.917,7.107,3.29,3.655,2.434,457.8,524.6,621.4
81618,2.154,8.833,7.05,3.203,3.568,2.406,458.1,525,621.5
81619,2.2828,8.739,7.118,3.119,3.786,2.433,459.6,524.2,621.3
81620,2.1459,8.395,7.182,3.235,3.698,2.432,459.1,524,621.3
81621,2.1044,8.677,7.106,3.254,3.515,2.395,458,524,621.5
81622,2.3817,8.693,7.048,3.105,3.725,2.432,460.6,523.8,621.3
81623,2.0517,8.76,7.086,3.221,3.813,2.421,457.6,525.6,621.3
81624,2.1105,8.886,7.02,3.16,3.61,2.394,457.8,525.3,621.4
81625,2.1067,8.524,7.033,3.157,3.48,2.435,457.7,524.2,621.2
81626,2.1253,8.937,6.948,3.294,3.567,2.42,457.5,524.5,621.9
81627,2.0746,8.829,6.944,3.228,3.664,2.487,457.9,524.1,621.5
81628,2.2221,8.747,7.022,3.227,3.806,2.446,459.5,523.9,621.5
81629,2.1593,8.987,6.959,3.15,3.552,2.45,458.3,525.2,621.6
81630,2.0608,8.592,6.959,3.246,3.53,2.413,457.4,526,621.3
81631,2.154,8.806,7.212,3.109,3.793,2.443,458.2,524.2,621.3
81632,1.9873,8.83,6.486,3.112,3.788,2.439,457.4,525.4,621.6
81633,2.1829,8.608,6.942,3.099,3.867,2.472,458.8,523.1,621.3
81634,2.0854,8.74,7.079,3.244,3.743,2.415,457.7,524.6,621.5
81635,2.0671,8.838,7.045,3.246,3.629,2.411,457.8,525.4,621.6
81636,2.0629,8.755,7.061,3.288,3.537,2.409,457.8,525.5,621.5
81637,2.3213,9.017,7.019,3.107,3.665,2.454,460,525.2,621.4
81638,2.091,8.89,7.035,3.259,3.564,2.487,457.9,525.4,621.5
81639,2.1731,8.878,7.063,3.114,3.732,2.504,459,525,621.4
81640,2.1276,8.863,6.883,3.239,3.652,2.417,458.2,525.7,621.5
81641,2.1001,8.92,7.111,3.162,3.842,2.428,457.5,524.3,621.4
81642,2.0918,8.775,7.016,3.176,3.639,2.439,457.7,524.1,621.2
81643,2.1229,9.106,7.078,3.161,3.862,2.434,457.8,525.4,621.4
81644,2.0867,8.755,6.964,3.243,3.454,2.465,457.7,526,621.5
81645,2.218,8.586,6.914,3.283,3.572,2.43,459,524.5,621.5
81646,2.1661,8.828,6.53,3.283,3.752,2.393,458.8,524.4,621.8
81647,2.009,8.723,7.115,3.097,3.825,2.449,457.4,524.2,621.3
81648,2.036,8.672,6.951,3.259,3.731,2.449,457.5,524.1,621.4
81649,2.2244,8.839,6.931,3.167,3.619,2.456,459,526.2,621.4
81650,2.0434,8.726,7.153,3.262,3.924,2.443,457.6,524,621.4
81651,2.1148,8.926,6.967,3.137,3.79,2.452,458.1,524.8,621.4
81652,2.1802,8.58,7.068,3.311,3.522,2.555,458.2,525.4,621.2
81653,2.1972,8.578,7.014,3.129,3.634,2.554,458.9,523.9,621.3
81654,2.2773,8.647,6.998,3.133,4.009,2.478,459.6,524,621.3
81655,2.1184,8.847,7.006,3.216,3.582,2.487,458,525.3,621.4
81656,2.0503,8.838,7.038,3.24,3.789,2.446,457.6,525.4,621.3
81657,2.1049,8.756,7.028,3.271,3.645,2.435,458,525.5,621.5
81658,2.0291,8.957,7.109,3.317,3.755,2.45,457.5,524.4,621.3
81659,2.0673,8.659,7.147,3.105,3.784,2.488,458.3,524.1,621.2
81660,2.0652,8.898,7.097,3.117,3.835,2.469,457.6,524.9,621.3
81661,2.1787,8.847,7.034,3.235,3.774,2.529,459.2,524.6,621.3
81662,2.0833,8.549,6.965,3.198,3.548,2.509,457.6,526.1,621.2
81663,2.1942,8.869,6.918,3.195,3.519,2.47,458.8,526,621.5
81664,2.0163,8.767,7.067,3.114,3.725,2.434,457.7,524.2,621.3
81665,2.1483,8.455,6.873,3.215,3.585,2.427,458.6,524.7,621.4
81666,2.074,8.731,6.994,3.204,3.701,2.425,457.9,524.2,621.5
81667,2.0151,9.014,7.087,3.117,3.807,2.517,457.3,524.7,621.4
81668,2.191,8.775,6.999,3.158,3.555,2.459,458.6,526.4,621.1
81669,2.0931,8.871,7.108,3.247,3.727,2.448,458,524.2,621.4
81670,2.0777,8.922,7.068,3.326,3.654,2.41,457.8,525.6,621.6
81671,2.1108,8.518,6.995,3.293,3.579,2.455,457.6,524.6,621.4
81672,2.1086,8.861,6.996,3.135,3.681,2.413,457.8,526.2,621.4
81673,2.169,8.938,7.062,3.093,3.884,2.479,458.3,524.3,621.3
81674,2.0702,8.881,6.99,3.263,3.751,2.443,457.6,525.8,621.3
81675,2.0833,9.175,7.011,3.107,3.994,2.511,457.4,525.9,621.4
81676,2.0618,8.695,7.086,3.226,3.795,2.422,457.8,523.9,621.2
81677,2.1087,8.823,6.966,3.22,3.622,2.409,457.8,525.2,621.4
81678,2.0841,9.091,7.117,3.19,3.764,2.433,457.6,525.6,621.3
81679,2.2048,8.671,6.877,3.103,3.809,2.505,458.9,524.5,621.7
81680,2.1572,8.837,7.044,3.27,3.865,2.438,458.9,524.6,621.3
81681,2.1108,8.587,7.031,3.161,3.527,2.526,457.5,524.2,621.5
81682,2.0645,8.627,7.101,3.2,3.914,2.441,458,524.3,621.3
81683,2.0513,8.642,6.475,3.111,3.811,2.436,457.7,524,621.8
81684,2.1332,8.901,6.772,3.259,3.67,2.447,457.8,524,621.8
81685,2.0276,8.99,7.074,3.149,3.753,2.428,457.5,525,621.2
81686,2.0925,8.71,6.885,3.184,3.481,2.438,457.7,524.8,621.7
81687,2.0795,8.671,6.984,3.085,3.813,2.423,457.8,523.9,621.3
81688,2.0656,8.916,6.995,3.253,3.633,2.535,457.5,524.2,621.6
81689,2.1056,8.623,6.95,3.232,3.503,2.404,457.3,525.8,621.5
81690,2.1103,8.875,6.962,3.147,3.52,2.441,458,526.4,621.2
81691,2.0792,8.903,7.045,3.106,3.75,2.473,457.8,525,621.3
81692,2.0861,8.772,6.966,3.137,3.793,2.467,457.8,524.6,621.3
81693,2.1478,8.799,7.165,3.24,3.728,2.44,458.6,524.7,621.3
81694,2.0573,8.817,6.953,3.145,3.756,2.43,457.5,524.3,621.4
81695,2.1,8.803,6.952,3.212,3.543,2.409,457.8,524.7,621.5
81696,2.1098,8.917,6.862,3.185,3.566,2.554,458.4,525.2,621.6
81697,2.0868,8.516,6.987,3.191,3.786,2.444,457.8,524.1,621.5
81698,2.0888,8.678,7.093,3.275,3.623,2.474,457.8,525.6,621.4
81699,2.1917,8.735,7.106,3.195,3.458,2.45,458.4,525.5,621.2
81700,2.2306,8.714,6.923,3.199,3.601,2.494,458.9,526.2,621.6
81701,2.111,8.778,6.909,3.29,3.596,2.423,457.7,524.6,621.6
81702,2.1519,8.714,7.1,3.228,3.751,2.474,458.5,524,621.3
81703,2.144,8.757,7.06,3.21,3.548,2.424,458.2,525.9,621.4
81704,2.1407,8.866,7.126,3.135,3.844,2.431,458.1,524.6,621.3
81705,2.063,8.431,7.145,3.14,3.557,2.438,457.6,524.1,621.3
81706,2.1159,8.79,6.936,3.22,3.549,2.425,457.9,526.2,621.4
81707,2.0539,9.014,7.083,3.263,4.067,2.591,458,525.9,621.4
81708,2.2324,8.768,7.068,3.127,3.795,2.454,459.8,524.6,621.2
81709,2.1113,8.837,7.01,3.257,3.736,2.424,458.1,525.3,621.3
81710,2.0709,8.821,6.99,3.128,3.866,2.436,457.6,525.3,621.3
81711,2.0897,8.757,7.127,3.149,3.777,2.426,457.5,524.1,621.3
81712,2.2527,8.834,7.021,3.202,3.748,2.415,459.3,526.5,621.4
81713,2.1052,8.642,7.101,3.262,3.625,2.418,458.1,526.4,621.5
81714,2.1333,8.753,7.079,3.117,3.801,2.47,458,524.1,621.3
81715,2.0897,8.709,7.102,3.099,3.845,2.455,457.8,524,621.4
81716,2.2253,8.887,7.076,3.258,3.774,2.454,459.4,524.5,621.3
81717,2.0053,8.947,7.076,3.11,3.895,2.441,457.6,525,621.4
81718,2.1061,8.789,7.083,3.268,3.602,2.415,457.9,524.2,621.5
81719,2.0592,8.566,7.087,3.163,3.684,2.463,457.5,524.6,621.3
81720,2.08,8.706,7.11,3.227,3.514,2.416,457.9,524.4,621.5
81721,2.0893,8.574,6.903,3.164,4.069,2.464,457.7,524.1,621.4
81722,2.1593,8.7,6.917,3.33,3.558,2.416,458.1,524,621.5
81723,2.0818,8.592,7.072,3.157,3.751,2.495,457.6,524.2,621.3
81724,2.1006,8.636,7.086,3.295,3.935,2.431,458.1,523.8,621.4
81725,2.0929,9.011,7.128,3.219,4.069,2.429,457.9,524.5,621.2
81726,2.1053,8.68,7.145,3.265,3.859,2.434,458.2,523.9,621.3
81727,2.1686,8.533,7.003,3.194,3.616,2.459,458.4,524,621.4
81728,2.2301,8.691,7.057,3.176,3.864,2.465,459.1,524.1,621.3
81729,2.2127,8.624,7.084,3.253,3.797,2.457,459.5,524,621.3
81730,2.0637,8.716,6.977,3.223,3.783,2.457,457.7,524.5,621.5
81731,2.1147,8.74,6.964,3.174,3.651,2.427,457.6,526.3,621.5
81732,2.0505,8.776,7.038,3.08,3.688,2.435,457.8,524.7,621.5
81733,2.3037,8.765,6.975,3.111,3.827,2.445,459.9,524.3,621.3
81734,2.1295,8.832,7.053,3.222,3.82,2.445,458.2,524.4,621.3
81735,2.166,8.937,7.105,3.099,3.968,2.448,458.6,525.2,621.3
81736,2.032,8.857,7.07,3.116,3.731,2.447,457.8,524.6,621.4
81737,2.2711,8.726,7.053,3.1,3.837,2.471,459.4,524.5,621.2
81738,2.1772,8.777,7.136,3.181,3.83,2.429,458.7,526.3,621.3
81739,2.1757,8.678,7.124,3.194,3.836,2.475,459.1,524.2,621.3
81740,2.2644,8.923,6.926,3.188,3.808,2.443,459.2,524.8,621.5
81741,2.0781,8.751,7.061,3.137,3.511,2.449,457.6,525.2,621.3
81742,2.005,8.788,7.03,3.102,3.987,2.47,457.4,524.9,621.3
81743,2.0732,8.452,7.073,3.212,3.715,2.453,457.8,524.6,621.2
81744,2.0377,8.819,7.049,3.136,3.921,2.439,457.7,524,621.3
81745,2.0727,8.731,7.065,3.178,4.027,2.447,457.5,523.9,621.4
81746,2.0416,8.872,7.032,3.218,3.744,2.481,457.3,524.3,621.3
81747,2.1138,8.867,6.927,3.228,3.7,2.426,457.8,524.8,621.6
81748,2.1045,8.827,7.087,3.216,3.879,2.45,458.1,524.6,621.4
81749,2.0586,8.772,7.12,3.231,3.726,2.448,457.8,524.7,621.3
81750,2.2206,8.77,6.869,3.168,3.812,2.414,459.1,526.3,621.6
81751,2.1226,8.747,7.124,3.244,4.058,2.456,458.2,524.1,621.3
81752,2.0759,8.663,6.928,3.084,3.814,2.477,457.8,523.8,621.5
81753,2.1057,8.549,6.931,3.184,3.783,2.429,457.9,525.3,621.4
81754,2.0333,8.727,6.891,3.165,3.578,2.43,457.7,525.4,621.6
81755,2.1142,8.811,6.951,3.129,3.896,2.448,457.7,524.4,621.4
81756,2.0852,8.699,6.963,3.169,3.659,2.435,457.8,525.2,621.3
81757,2.1152,8.588,7.074,3.118,3.759,2.438,457.8,525.3,621.1
81758,2.1053,8.781,7.138,3.27,3.692,2.433,458.3,524.6,621.4
81759,2.0456,8.782,7.066,3.261,3.9,2.438,457.6,523.9,621.3
81760,2.078,8.989,6.955,3.103,3.933,2.442,458.1,525.5,621.6
81761,2.1087,8.816,7.1,3.12,3.769,2.441,457.6,524.2,621.2
81762,2.036,8.799,6.961,3.092,4.075,2.461,457.5,524.3,621.5
81763,2.045,8.552,6.962,3.152,3.803,2.428,457.5,524.9,621.3
81764,2.106,8.753,6.96,3.153,3.552,2.443,457.8,524.8,621.5
81765,2.0827,8.839,6.927,3.262,3.565,2.425,457.6,524.5,621.7
81766,2.3757,8.72,6.962,3.1,3.826,2.438,460.4,524.7,621.2
81767,2.2104,8.739,7.05,3.106,3.801,2.444,458.8,524.4,621.4
81768,2.1144,8.744,7.158,3.176,4.066,2.427,457.8,524.3,621.2
81769,2.0875,8.711,7.075,3.129,3.841,2.439,457.5,525.1,621.2
81770,2.0672,8.623,6.996,3.262,3.618,2.431,457.6,524.7,621.4
81771,2.0984,8.85,7.182,3.227,4.041,2.426,457.8,524.7,621.3
81772,2.2055,8.828,7.039,3.243,3.955,2.449,459,524.6,621.2
81773,2.0874,8.909,6.976,3.248,3.687,2.433,457.5,525.5,621.6
81774,2.0854,8.68,7.045,3.25,3.669,2.418,457.8,525,621.5
81775,2.0407,8.715,6.47,3.129,4.075,2.429,457.4,524.5,621.5
81776,2.0971,8.671,6.992,3.146,3.865,2.447,457.7,524.1,621.4
81777,2.0039,8.88,7.03,3.126,3.939,2.46,457.4,524.4,621.3
81778,2.2181,8.748,7.091,3.093,4.022,2.436,458.7,524.4,621.2
81779,2.0098,9.076,7.095,3.128,3.916,2.443,457.6,525.1,621.4
81780,2.0438,8.654,7.008,3.232,4.065,2.44,457.6,523.8,621.3
81781,2.1353,8.682,7.016,3.227,3.989,2.451,458.4,524.4,621.3
81782,2.2843,8.695,7.083,3.119,3.79,2.426,459.6,523.6,621.4
81783,2.0521,8.998,7.128,3.225,4.016,2.465,457.9,525.2,621.3
81784,2.1225,8.696,6.847,3.215,3.538,2.423,457.6,525.7,621.4
81785,1.9816,8.645,6.438,3.114,4.091,2.451,457.6,524.4,621.4
81786,2.0981,9.086,7.07,3.221,3.952,2.43,458.3,524.3,621.2
81787,2.0031,8.581,6.496,3.115,3.953,2.442,457.5,525,621.4
81788,2.0876,8.767,6.929,3.11,3.975,2.444,457.8,524.2,621.4
81789,2.2621,8.799,7.038,3.116,3.813,2.445,459.7,524.7,621.3
81790,2.0872,8.609,6.941,3.14,3.714,2.444,457.8,525,621.4
81791,2.0878,8.856,7.167,3.125,3.558,2.441,457.5,525.3,621.1
81792,2.0544,8.889,6.988,3.206,3.825,2.452,457.5,525.6,621.3
81793,2.1678,8.846,7.02,3.117,3.802,2.438,458.8,524.4,621.3
81794,2.0359,8.809,7.121,3.207,3.945,2.446,457.3,523.9,621.2
81795,2.2272,8.913,6.987,3.097,3.741,2.464,459,525.5,621.4
81796,2.2824,8.691,7.04,3.089,3.923,2.467,459.6,524.1,621.3
81797,2.1053,8.74,7.021,3.196,3.822,2.45,457.8,524.3,621.4
81798,2.0782,8.951,6.917,3.162,3.759,2.457,457.7,525.9,621.5
81799,2.0773,8.987,7.078,3.175,3.897,2.438,457.7,525,621.3
81800,2.1117,8.725,7.038,3.238,3.92,2.452,458.2,524,621.3
81801,1.9928,8.981,6.534,3.139,3.902,2.394,457.6,525,621.8
81802,2.0539,8.537,7.034,3.249,3.597,2.395,457.8,525.4,621.5
81803,2.0558,8.796,7.023,3.099,4.054,2.455,457.7,525.1,621.3
81804,2.103,8.686,7.034,3.143,3.961,2.434,457.7,524.2,621.3
81805,2.0916,8.845,7.136,3.153,3.997,2.445,457.5,524.6,621.2
81806,2.1353,8.667,7.051,3.208,3.767,2.458,458,524.3,621.3
